index_id,True_Misconception,openai/gpt-oss-20b,llama-3.1-8b-instant,qwen/qwen3-32b
899,Unclassified_Error,Unclassified_Error,Multiplying_by_4,Positive
900,Unclassified_Error,SwapDividend,Inverse_operation,Unclassified_Error
901,Unclassified_Error,Unclassified_Error,Inversion,Unclassified_Error
902,Unclassified_Error,Wrong_fraction,Incompletion,Scale
903,Duplication,Wrong_fraction,Duplication,Scale
904,Unclassified_Error,Unclassified_Error,Definition,Unclassified_Error
905,Duplication,Wrong_fraction,Multiplying_by_4,Wrong_Fraction
906,Unclassified_Error,Unclassified_Error,Additive,Positive
907,Unclassified_Error,Wrong_Fraction,SwapDividend,Unclassified_Error
908,Wrong_term,Wrong_term,Additive,Incomplete
909,Scale,Definition,Inversion,Definition
910,Unclassified_Error,Unclassified_Error,Incomplete,Unclassified_Error
911,Additive,Adding_across,Whole_numbers_larger,Additive
912,Unclassified_Error,Unclassified_Error,Inversion,Positive
913,Unclassified_Error,Denominator-only_change,Wrong_fraction,Denominator-only_change
914,Unclassified_Error,Unclassified_Error,Whole_numbers_larger,Positive
915,Unclassified_Error,Unclassified_Error,Multiplying_by_4,Positive
916,Unclassified_Error,Division,Multiplying_by_4,Base_rate
917,Unclassified_Error,Incomplete,Definition,Unclassified_Error
918,Unclassified_Error,Definition,Definition,Unknowable
919,Unclassified_Error,Wrong_fraction,Multiplying_by_4,Unclassified_Error
920,Unclassified_Error,Subtraction,Additive,FlipChange
921,Unclassified_Error,Unclassified_Error,Multiplying_by_4,Unknowable
922,Unclassified_Error,Unclassified_Error,SwapDividend,Unknowable
923,Wrong_fraction,Wrong_term,Division,Incomplete
924,Unclassified_Error,Subtraction,Inverse_operation,Unclassified_Error
925,Unclassified_Error,Wrong_fraction,Wrong_fraction,Inversion
926,Duplication,Wrong_fraction,Multiplying_by_4,Multiplying_by_4
927,Unclassified_Error,Unclassified_Error,Multiplying_by_4,Wrong_Fraction
928,Scale,Definition,Inverse_operation,Unclassified_Error
929,Positive,Subtraction,Inversion,Definition
930,Unclassified_Error,Unclassified_Error,Unclassified_Error,Unclassified_Error
931,Unclassified_Error,Additive,Additive,Inverse_operation
932,Unclassified_Error,Subtraction,Multiplying_by_4,Additive
933,Unclassified_Error,Definition,Definition,Unclassified_Error
934,Unclassified_Error,Unclassified_Error,Incorrect_application_of_rule,Positive
935,Wrong_term,Additive,Multiplying_by_4,Additive
936,Unclassified_Error,Positive,Multiplying_by_4,Unclassified_Error
937,Tacking,Subtraction,Inversion,Additive
938,Unclassified_Error,Unclassified_Error,Whole_numbers_larger,Wrong_term
939,WNB,Denominator-only_change,Not_variable,Wrong_term
940,Unclassified_Error,Wrong_fraction,Additive,Unclassified_Error
941,Unknowable,Unclassified_Error,Unclassified_Error,Incomplete
942,Unclassified_Error,Positive,Inversion,Unclassified_Error
